url,llm_message
https://www.us.kohler.com/us/purist-single-handle-bathroom-sink-faucet-with-straight-lever-handle/productDetail/sink-faucets/422314.htm?skuId=1294825&brandId=1152540,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/aag09702_rgb"",
  ""type"": ""faucet"",
  ""description"": ""Kohler Purist Single-Control Sink Faucet with Lever Handle, minimalist design, water-saving 1.2 gpm, ADA-compliant straight lever handle."",
  ""model_no"": ""K-14402-4A"",
  ""product_link"": ""https://www.kohler.com/en/products/bathroom-faucets/shop-bathroom-sink-faucets/purist-single-handle-bathroom-sink-faucet-with-straight-lever-handle-14402-4a"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/catalog/productDetails.jsp?productId=425614&skuId=1284581,"```json
{
  ""image_url"": """",
  ""type"": ""service parts"",
  ""description"": ""KOHLER® Genuine Service Parts designed by Kohler engineers to maintain original product performance."",
  ""model_no"": """",
  ""product_link"": ""https://www.kohler.com/service-parts"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/purist-1.75-gpm-multifunction-showerhead-with-katalyst-air-induction-technology/productDetail/showerheads/1476691.htm?skuId=1566064&brandId=1148925,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/22170-G-CP_ISO_d2c0018062_rgb"",
  ""type"": ""showerhead"",
  ""description"": ""Kohler Purist Multifunction Showerhead, 1.75 GPM, three-function spray, enhanced with Katalyst air-induction technology for water savings, finished in chrome."",
  ""model_no"": ""K-22170-G-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/showers/shop-shower-heads/purist-three-function-showerhead-1-75-gpm-22170-g-22170-g"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/10-rainhead-with-katalyst-air-induction-technology-2.5-gpm/productDetail/rainheads/427973.htm?skuId=408748&brandId=784535,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/13696-G-CP_ISO_d2c0017211_rgb"",
  ""type"": ""showerhead"",
  ""description"": ""Contemporary square 10\"" single-function rainhead, 2.5 gpm, model K-13696 by Kohler."",
  ""model_no"": ""K-13696-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/showers/shop-shower-heads/contemporary-round-10-single-function-rainhead-2-5-gpm-13696"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/purist-rite-temp-pressure-balancing-valve-trim-with-cross-handles-valve-not-included/productDetail/handle-trim/427500.htm?skuId=1476483&brandId=1002105,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zac39499_rgb"",
  ""type"": ""valve trim"",
  ""description"": ""The KOHLER Purist Rite-Temp Pressure-Balancing Valve Trim (model K-T14501-3) features a push-button diverter and cross handle, bringing simplicity to your shower experience. Made from high-quality materials."",
  ""model_no"": ""K-T14501-3"",
  ""product_link"": ""https://www.kohler.com/en/products/showers/shop-shower-trims-valves/purist-rite-temp-valve-trim-wit-push-button-diverter-and-cross-handle-t14501-3"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.deltafaucet.com/bathroom/product/559LF-SSLPU,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.deltafaucet.com/bathroom/product/T14259-SS,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.deltafaucet.com/bathroom/product/T14459-SS.html,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/elmbrook-60-x-30-alcove-bath-w-integral-apron-and-right-drain/productDetail/product:1787371/1787371.htm?skuId=1787340,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zac85870_rgb"",
  ""type"": ""bath"",
  ""description"": ""Kohler Elmbrook 60\"" x 30-1/4\"" alcove bath with right drain, defined by sleek lines and an integral apron, suitable for traditional or contemporary bathroom decor."",
  ""model_no"": ""K-R23217-RA-0"",
  ""product_link"": ""https://www.kohler.com/en/products/bathtubs/shop-bathtubs/elmbrook-60-x-30-1-4-alcove-bath-right-drain-r23217-ra-r23217-ra"",
  ""qty"": ""unspecified"",
  ""key"": ""K-R23217-RA""
}
```"
https://www.us.kohler.com/us/persuade-curv-comfort-height-two-piece-elongated-dual-flush-toilet-w-top-mount-actuator-and-skirted-trapway/productDetail/toilets/1330460.htm?skuId=1330426&brandId=1165230,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/6355-0_ISO_d2c0041381_rgb"",
  ""type"": ""toilet"",
  ""description"": ""The K-6355 dual-flush toilet offers the choice of 1.0 or 1.6 gallons per flush for water savings, and a skirted trapway for easier cleaning and sleek style."",
  ""model_no"": ""K-6355"",
  ""product_link"": ""https://www.kohler.com/en/products/toilets/shop-toilets/persuade-curv-comfort-height-two-piece-elongated-dual-flush-toilet-w-top-mount-actuator-and-skirted-trapway-6355"",
  ""qty"": ""unspecified"",
  ""key"": ""K-6355""
}
```"
https://www.deltafaucet.com/bathroom/product/55085-SS,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.hinkley.com/13594bk-ll.html,"```json
{
  ""image_url"": ""https://www.hinkley.com/media/catalog/product/9/5/957b645b2ab12ce044bad86f3bcad2127cb9dc5cd30ec321d1751d4e460b962b.jpeg"",
  ""type"": ""wall mount lantern"",
  ""description"": ""Hinkley Silo Small Up/Down Wall Mount Lantern, Black, 4.5\"" Width, 12\"" Height, Composite material, features a minimalist design, suitable for outdoor and indoor use."",
  ""model_no"": ""13594BK-LL"",
  ""product_link"": ""https://www.hinkley.com/13594bk-ll.html"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.hinkley.com/13590bk-ll.html,"```json
{
  ""image_url"": ""https://www.hinkley.com/media/catalog/product/4/1/41b2de08de1136fa6f1cbf64ff126a0b28c474ad499b23531586673987912b77.jpeg"",
  ""type"": ""downlight wall mount lantern"",
  ""description"": ""Hinkley Silo Small Down Light Wall Mount Lantern, Black finish, 4.5\"" width, 8\"" height, composite material, suitable for wet locations, features an etched lens."",
  ""model_no"": ""13590BK-LL"",
  ""product_link"": ""https://www.hinkley.com/13590bk-ll.html"",
  ""qty"": ""unspecified"",
  ""key"": ""13590BK-LL""
}
```"
https://lambertetfils.com/product/dot-line-suspension/?v=7516fd43adaa,"```json
{
  ""image_url"": ""https://lambertetfils.com/wp-content/uploads/2017/11/products_collection_dot-grid11a-1560x2079.jpg"",
  ""type"": ""suspension lamp"",
  ""description"": ""The Dot Line Suspension by Lambert & Fils features a brass or powder coated aluminum body with a geometrical design, including milk glass globes. Dimensions are L 72 x W 2 x H 5 in. Power consumption is 5x 3.5W G9 LED bulbs included, with a color temperature of 2700K."",
  ""model_no"": ""Dot Line Suspension"",
  ""product_link"": ""https://lambertetfils.com/product/dot-line-suspension/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.dwr.com/lighting-ceiling/random-light/6987.html?lang=en_US&gclid=Cj0KCQiA09eQBhCxARIsAAYRiylJimpRfBktaUYGFdIfJCUF_JakDmBpF0mMUREipTplrxMRECzTU5AaAr7YEALw_wcB&gclsrc=aw.ds,"```json
{
  ""image_url"": ""https://images.hermanmiller.group/m/a806b6fd84502b7e/W-DWR_6987_100154753_white_f.png?trim=auto&trim-sd=1&blend-mode=darken&blend=f8f8f8&bg=f8f8f8&auto=format&w=1000&q=70&h=1000&viewtype=hero"",
  ""type"": ""Ceiling + Pendant Lamps"",
  ""description"": ""Random Light by Moooi, 20½\"" H x 20½\"" W x 19¾\"" DIA, epoxy-coated fiberglass diffuser, white color, designed by Bertjan Pot."",
  ""model_no"": ""100154753"",
  ""product_link"": ""https://www.dwr.com/lighting-ceiling/random-light/6987.html?lang=en_US"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.nuvolightinglights.com/product/nuvo-lighting-blink-plus-flush-mount-62-1377.html,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.lightology.com/index.php?module=prod_detail&prod_id=880984&cat_id=146,"```json
{
  ""image_url"": ""https://www.lightology.com/img/prod/original/880984.jpg"",
  ""type"": ""wall sconce"",
  ""description"": ""The Enna Wall Sconce by Astro Lighting features a clean architectural design with a cylindrical shade and smooth stem. It tilts 90 degrees and rotates 330 degrees. Available in Matte Gold, Matte White, and Matte Black finishes. Dimensions: 4.33\""W x 7.28\""H x 10.63\""D. Made of steel with an integrated LED module. Color temperature: 2700K."",
  ""model_no"": ""1058040"",
  ""product_link"": ""https://www.lightology.com/index.php?module=prod_detail&prod_id=880984&cat_id=146"",
  ""qty"": ""45"",
  ""key"": ""AST880984""
}
```"
https://www.emerson.lightingnewyork.com/product/emerson-fans-loft-indoor-ceiling-fans-cf765bq.html,"```json
{
  ""image_url"": ""https://lightingnewyork.com/dw/image/v2/BHCF_PRD/on/demandware.static/-/Sites-lny_us-Library/default/dw2198954f/merch/storefront/main/seasonal/superhero/2025/fourthofjuly/lny-flag25-superhero-b.jpg?sw=1920&sh=1920&sm=fit"",
  ""type"": ""lighting"",
  ""description"": ""Lighting New York is America's trusted Residential and Commercial lighting supplier, featuring various brands and styles. Notable features include quality craftsmanship and excellent customer service."",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://lightingnewyork.com"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}
```"
https://www.environmentallights.com/18942-ln-pf-2700k-5m.html,"```json
{
  ""image_url"": ""https://www.environmentallights.com/media/catalog/product/_/l/_ln-pf-2700k-comp.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=700&width=700&canvas=700:700"",
  ""type"": ""LED Neon"",
  ""description"": ""Eluxtra™ ProFlex LED Neon, 2700K, 5m reel, rugged silicone material, suitable for indoor and outdoor use, UL Listed."",
  ""model_no"": ""LN-PF-2700K-5m"",
  ""product_link"": ""https://www.environmentallights.com/18942-ln-pf-2700k-5m.html"",
  ""qty"": ""unspecified"",
  ""key"": ""18942""
}
```"
https://www.us.kohler.com/us/purist-towel-ring/productDetail/towel-rings/421803.htm?skuId=381661&brandId=1152540,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa80028_rgb"",
  ""type"": ""towel ring"",
  ""description"": ""KOHLER Purist Towel Ring (K-14441-CP), features a contemporary design, functional simplicity in a chrome finish."",
  ""model_no"": ""K-14441-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-towel-ring-14441"",
  ""qty"": ""unspecified"",
  ""key"": ""K-14441""
}
```"
https://www.us.kohler.com/us/purist-30-towel-bar/productDetail/towel-bars/421801.htm?skuId=381651&brandId=1152540,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa82116_rgb"",
  ""type"": ""towel bar"",
  ""description"": ""Kohler K-14437 Purist 30-Inch towel bar, round bar held with circular plates, made of brass, simple design."",
  ""model_no"": ""K-14437-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-30-towel-bar-14437"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.us.kohler.com/us/purist-pivoting-toilet-paper-holder/productDetail/toilet-tissue-holders/428367.htm?skuId=410302&brandId=1152540,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa77491_rgb"",
  ""type"": ""bathroom accessories"",
  ""description"": ""Kohler Purist Pivoting Toilet Paper Holder, Model K-14377-CP, with stylish design, $165.75."",
  ""model_no"": ""K-14377-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-pivoting-toilet-paper-holder-14377"",
  ""qty"": ""unspecified"",
  ""key"": ""K-14377""
}
```"
https://www.us.kohler.com/us/purist-robe-hook/productDetail/robe-hooks/421804.htm?skuId=381666&brandId=1152540,"```json
{
  ""image_url"": ""https://kohler.scene7.com/is/image/PAWEB/zaa81761_rgb"",
  ""type"": ""bathroom accessory"",
  ""description"": ""Kohler Purist Robe Hook, model K-14443-CP, round profile, modern appearance, convenient for hanging robes or towels."",
  ""model_no"": ""K-14443-CP"",
  ""product_link"": ""https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-robe-hook-14443"",
  ""qty"": ""unspecified"",
  ""key"": ""K-14443""
}
```"
https://www.deltafaucet.com/bathroom/product/75912-SS,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.deltafaucet.com/bathroom/product/75925-SS,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.deltafaucet.com/bathroom/product/75950-SS,"```json
{
  ""image_url"": """",
  ""type"": """",
  ""description"": """",
  ""model_no"": """",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.dwr.com/accessories-entryway/mondrian-mirrors/1458.html?lang=en_US,"```json
{
  ""image_url"": ""https://images.hermanmiller.group/m/c1d1f1dc5f75de92/W-DWR_1458_100089464_matte_black_f.png?trim=auto&trim-sd=1&blend-mode=darken&blend=f8f8f8&bg=f8f8f8&auto=format&w=1000&q=70&h=1000&viewtype=hero"",
  ""type"": ""Wall Mirror"",
  ""description"": ""Mondrian Wall Mirror by Design Within Reach, 22\""x44\"", made of extruded aluminum with polished mirror glass, features a sleek matte black or aluminum finish, and can be used in damp areas."",
  ""model_no"": ""100089464"",
  ""product_link"": ""https://www.dwr.com/mirrors-wall-mirrors/mondrian-mirrors/1458.html?lang=en_US"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.lg.com/us/washers/lg-WM3900HBA-front-load-washer,"```json
{
  ""image_url"": ""https://www.lg.com/us/images/washers-dryers/md06065096/4502.jpg"",
  ""type"": ""Front Load Washer"",
  ""description"": ""LG 4.5 cu. ft. Smart wi-fi Enabled Front Load Washer with TurboWash™ 360 Technology, Black Steel, Ultra Large Capacity, and 6Motion™ technology."",
  ""model_no"": ""WM3900HBA"",
  ""product_link"": ""https://www.lg.com/us/washers-dryers/lg-wm3900hba-front-load-washer"",
  ""qty"": ""unspecified"",
  ""key"": ""1540-577efb42be4582ba3511a5e4""
}
```"
https://www.lg.com/us/dryers/lg-DLGX3901B-gas-dryer,"```json
{
  ""image_url"": ""https://www.lg.com/us/images/washers-dryers/MD06076996/450_v1.jpg"",
  ""type"": ""Gas Dryer"",
  ""description"": ""7.4 cu. ft. Smart wi-fi Enabled Gas Dryer with TurboSteam™ - DLGX3901B from LG. Features include Ultra Large Capacity, TurboSteam technology, and ThinQ app compatibility. Available in Black Steel."",
  ""model_no"": ""DLGX3901B"",
  ""product_link"": ""https://www.lg.com/us/washers-dryers/lg-dlgx3901b-gas-dryer"",
  ""qty"": ""unspecified"",
  ""key"": ""DLGX3901B""
}
```"
https://www.lg.com/us/styler/lg-s5msb-styler,"```json
{
  ""image_url"": ""https://www.lg.com/us/images/styler-steam-closet/md07521222/Basic_450.jpg"",
  ""type"": ""Steam Closet"",
  ""description"": ""LG STUDIO Mirror Finish Styler Steam Closet - S5MSB, large capacity with ThinQ technology, mirror finish, designed for refreshing garments. Dimensions are 23 5/8 x 77 11/64 x 23 13/16 inches."",
  ""model_no"": ""S5MSB"",
  ""product_link"": ""https://www.lg.com/us/washers-dryers/lg-s5msb-styler-steam-closet"",
  ""qty"": ""unspecified"",
  ""key"": ""1540-577efb42be4582ba3511a5e4""
}
```"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-freezer-ice-maker-panel-ready,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/product-heroes/lg_-rmd_2027_071218_frajni.jpg?h=875&width=2000&udi=1&cropregion=0,875,4000,2625"",
  ""type"": ""freezer"",
  ""description"": ""Sub-Zero 36 Inch Freezer Column with Ice Maker (DEC3650FI) - Panel Ready, Wi-Fi enabled, overall dimensions 36\"" W x 84\"" H x 24\"" D, 19.4 cubic feet capacity"",
  ""model_no"": ""DEC3650FI"",
  ""product_link"": ""https://www.subzero-wolf.com/products/full-size-refrigeration/dec3650fi"",
  ""qty"": ""unspecified"",
  ""key"": ""DEC3650FI""
}
```"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-column-refrigerator-internal-dispenser-panel-ready,"```json
{
  ""image_url"": ""/-/media/images/united-states/dynamic-images/dec3650rid/dec3650rid.png"",
  ""type"": ""refrigerator"",
  ""description"": ""Sub-Zero 36 Inch Refrigerator Column with Internal Dispenser (Model: DEC3650RID), 36\"" wide, Panel Ready, Wi-Fi Enabled, featuring a split climate intelligent cooling system, LED lighting, stainless accents, internal water dispenser, and a capacity of 21.7 cubic feet."",
  ""model_no"": ""DEC3650RID"",
  ""product_link"": ""https://www.subzero.com/us/products/full-size-refrigeration/dec3650rid"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.subzero-wolf.com/wolf/cooktops-and-rangetops/induction-cooktops/36-inch-contemporary-induction-cooktop,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/product-heroes/med_tc_121018_6.jpg?h=875&width=2000&udi=1&cropregion=0,970,5000,3155"",
  ""type"": ""induction cooktop"",
  ""description"": ""Wolf 36\"" Contemporary Induction Cooktop, Model CI36560C/B, featuring a sleek black ceramic glass surface, 17 power settings, and Boost Mode for rapid heating."",
  ""model_no"": ""CI36560C/B"",
  ""product_link"": ""https://www.example.com/wolf/36-contemporary-induction-cooktop"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.subzero-wolf.com/cove/dishwashers/24-inch-dishwasher-panel-ready,"```json
{
  ""image_url"": ""-/media/images/united-states/dynamic-images/dw2451/dw2451.png"",
  ""type"": ""Dishwasher"",
  ""description"": ""Cove 24\"" Dishwasher - Panel Ready DW2451, Wi-Fi Enabled, Stainless-steel interior with 12 wash cycles and 6 add-on options."",
  ""model_no"": ""DW2451"",
  ""product_link"": ""https://www.coveappliances.com/dishwashers/dw2451"",
  ""qty"": ""unspecified"",
  ""key"": ""Cove-DW2451""
}
```"
https://www.subzero-wolf.com/wolf/microwave-ovens/24-inch-standard-microwave-oven,"```json
{
  ""image_url"": ""-/media/images/united-states/dynamic-images/ms24/ms24.png"",
  ""type"": ""microwave"",
  ""description"": ""Wolf 24\"" Standard Microwave Oven (MS24) features a sleek black glass design, overall dimensions of 24\"" W x 13 3/8\"" H x 19\"" D, and a capacity of 2 cubic feet. It includes 1200 watts of power and various cooking modes."",
  ""model_no"": ""MS24"",
  ""product_link"": ""https://www.subzero-wolf.com/wolf/appliances/microwaves/ms24"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.subzero-wolf.com/wolf/range-hood/46-inch-pro-hood-liner-22-inch-depth,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/web-2/md_cso30pm_mdd30pm_wwd30_gr486c_pw482418_lt_slg_frajni_080218.jpg?h=875&width=2000&udi=1&cropregion=1000,0,5000,1750"",
  ""type"": ""wall hood"",
  ""description"": ""Wolf 48\"" Pro Wall Hood - 24\"" Depth (PW482418) features a stainless-steel construction with hand-finished hemmed edges, includes LED lighting and offers multiple blower options."",
  ""model_no"": ""PW482418"",
  ""product_link"": """",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.subzero-wolf.com/wolf/ovens/m-series/30-inch-m-series-contemporary-built-in-double-oven,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/frames/it-36ciid_do30cm_ci304c_vi45g.jpg?h=875&width=2000&udi=1&cropregion=300,787,4582,2660"",
  ""type"": ""built-in oven"",
  ""description"": ""Wolf 30\"" M Series Contemporary Black Glass Double Oven features an advanced Dual VertiFlow™ convection system for consistent cooking across all racks. Wi-Fi enabled, sleek black glass design, 5.1 cubic feet overall capacity, and interactive color touchscreen controls."",
  ""model_no"": ""DO3050CM/B"",
  ""product_link"": ""https://www.subzero-wolf.com/products/wolf/ovens/built-in-ovens/m-series/DO3050CM/B"",
  ""qty"": ""unspecified"",
  ""key"": ""DO3050CM/B""
}
```"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/30-inch-integrated-over-under-refrigerator-freezer-ice-maker-internal-dispenser-panel-ready,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/product-heroes/it-30c_pair_iw-30r.jpg?h=875&width=2000&udi=1&cropregion=0,950,5000,3140"",
  ""type"": ""refrigerator/freezer"",
  ""description"": ""Sub-Zero 30\"" Designer Over-and-Under Refrigerator/Freezer with Ice Maker and Internal Dispenser - Panel Ready. Features Wi-Fi enable, stainless accents, customizable settings, and 10.7 cu ft refrigerator capacity."",
  ""model_no"": ""DET3050CIID"",
  ""product_link"": ""https://www.subzero.com/DET3050CIID"",
  ""qty"": ""unspecified"",
  ""key"": ""DET3050CIID""
}
```"
https://true-residential.com/products/24-dual-zone-wine-cabinet-overlay-glass/?finishes=Stainless+Steel&hardware=Stainless+Steel&hinge=Right+Hinge,"```json
{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/12/24_Wine_Dual_Undercounter_Overlay_Glass_Right_2021-1.png"",
  ""type"": ""undercounter wine cabinet"",
  ""description"": ""24\"" Dual Zone Wine Cabinet in Overlay Glass from True Residential. This undercounter wine storage features dual zones, stainless steel construction, and a capacity of 5.28 cu. ft. Ideal for preserving your favorite vintages."",
  ""model_no"": ""TWC-24DZ-R-OG-C"",
  ""product_link"": ""https://true-residential.com/products/24-dual-zone-wine-cabinet-overlay-glass/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://true-residential.com/products/beverage-center/?finishes=&hardware=&hinge=Right+Hinge,"```json
{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/11/24_BC_Undercounter_Overlay_Glass_Right_2021.png"",
  ""type"": ""beverage center"",
  ""description"": ""True Residential 24” Beverage Center in Overlay Glass, stainless steel with right hinge. 5.8 cu. ft. capacity, designed for undercounter installation with low-E, double pane UV tinted glass."",
  ""model_no"": ""TBC-24-R-OG-C"",
  ""product_link"": ""https://true-residential.com/products/beverage-center/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://true-residential.com/products/15-clear-ice-machine-overlay-panel/?finishes=Stainless+Steel&hardware=Stainless+Steel&hinge=Right+Hinge,"```json
{
  ""image_url"": ""https://true-residential.com/wp-content/uploads/2019/12/15_Undercounter_Overlay_Panel_2021.png"",
  ""type"": ""ice machine"",
  ""description"": ""True Residential 15\"" Clear Ice Machine with Overlay Panel, Solid Stainless Steel, Right Hinge, produces up to 85 lbs of clear ice per day with a storage capacity of 28 lbs."",
  ""model_no"": ""TUI-15-R-OP-D"",
  ""product_link"": ""https://true-residential.com/products/15-clear-ice-machine-overlay-panel/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
https://www.subzero-wolf.com/sub-zero/full-size-refrigeration/integrated-fridges/36-inch-integrated-over-under-refrigerator-freezer-internal-dispenser-ice-maker-panel-ready,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/web-2/003_lg_slg_92817.jpg?h=875&width=2000&udi=1&cropregion=435,600,4435,2350"",
  ""type"": ""refrigerator"",
  ""description"": ""Sub-Zero 36\"" Designer Over-and-Under Refrigerator/Freezer with Ice Maker and Internal Dispenser - Panel Ready. Wi-Fi Enabled, 36\"" width, stainless steel, featuring a Split Climate® cooling system, ClearSight™ LED lighting, and customizable settings."",
  ""model_no"": ""DET3650CIID"",
  ""product_link"": ""https://www.subzero.com/DET3650CIID"",
  ""qty"": ""unspecified"",
  ""key"": ""SubZero_DET3650CIID""
}
```"
https://www.subzero-wolf.com/wolf/range-hood/45-inch-cooktop-wall-hood-black,"```json
{
  ""image_url"": ""-/media/images/united-states/widen/web-2/sm_tc_071816_4a_v2-old.jpg?h=875&width=2000&udi=1&cropregion=707,0,4709,1752"",
  ""type"": ""Cooktop Wall Hood"",
  ""description"": ""Wolf 45\"" Cooktop Wall Hood - Black (VW45B), features a contemporary low-profile black glass look, heavy-duty stainless-steel construction, recessed controls, and 300 CFM to 600 CFM blower options."",
  ""model_no"": ""VW45B"",
  ""product_link"": ""https://www.wolf.com/products/cooktop-wall-hood/VW45B"",
  ""qty"": ""unspecified"",
  ""key"": ""VW45B""
}
```"
https://www.subzero-wolf.com/wolf/grill/42-inch-outdoor-gas-grill,"```json
{
  ""image_url"": ""-/media/images/united-states/dynamically-generated-product-images/og42/dynamic_og42.png"",
  ""type"": ""outdoor grill"",
  ""description"": ""Wolf 42\"" Outdoor Gas Grill (OG42) features a versatile design with four powerful independent burners, high to low control, halogen lighting, and a heavy-duty stainless-steel construction, ideal for outdoor kitchens."",
  ""model_no"": ""OG42"",
  ""product_link"": ""https://www.wolf.com/outdoor-grills/og42"",
  ""qty"": ""unspecified"",
  ""key"": ""8345""
}
```"
https://biggreenegg.com/product/large-big-green-egg/,"```json
{
  ""image_url"": ""https://biggreenegg.com/cdn/shop/files/Header_3_4.png?v=1736966909"",
  ""type"": ""grill"",
  ""description"": ""Large Big Green Egg - versatile and high-performance grilling, ideal for families and larger gatherings, includes essential accessories for grilling, smoking, and baking. Size: large, features include customizable packages."",
  ""model_no"": ""unspecified"",
  ""product_link"": ""https://biggreenegg.com/collections/large-eggs-egg-packages"",
  ""qty"": ""unspecified"",
  ""key"": ""unspecified""
}
```"
https://fireorb.net/photos/,"```json
{
  ""image_url"": ""https://fireorb.net/wp-content/uploads/2024/09/logo.png"",
  ""type"": ""fireplace"",
  ""description"": ""FIREORB – A modern fireplace designed for cool warmth, features artistic design suitable for indoor and outdoor use."",
  ""model_no"": """",
  ""product_link"": ""https://fireorb.net/photos/"",
  ""qty"": ""unspecified"",
  ""key"": """"
}
```"
